Dataset Name,Algorithm Name,Cross Validation[1-10],AUC
pittsburg-bridges-REL-L,LightGBM,0,0.953968253968254
pittsburg-bridges-REL-L,Provably Robust Boosting,0,0.8765873015873016
pittsburg-bridges-REL-L,XBART,0,0.7388888888888889
pittsburg-bridges-REL-L,Adaboost,1,0.6503968253968254
pittsburg-bridges-REL-L,LightGBM,1,0.6174603174603174
pittsburg-bridges-REL-L,Provably Robust Boosting,1,0.5392857142857143
pittsburg-bridges-REL-L,XBART,1,0.796031746031746
pittsburg-bridges-REL-L,Adaboost,2,0.8095238095238096
pittsburg-bridges-REL-L,LightGBM,2,0.9111111111111112
pittsburg-bridges-REL-L,Provably Robust Boosting,2,0.5
pittsburg-bridges-REL-L,XBART,2,0.5555555555555556
pittsburg-bridges-REL-L,Adaboost,3,0.8422222222222223
pittsburg-bridges-REL-L,LightGBM,3,0.8951851851851852
pittsburg-bridges-REL-L,Provably Robust Boosting,3,0.9183333333333332
pittsburg-bridges-REL-L,XBART,3,0.8772222222222222
pittsburg-bridges-REL-L,Adaboost,4,0.9722222222222224
pittsburg-bridges-REL-L,LightGBM,4,0.8888888888888891
pittsburg-bridges-REL-L,Provably Robust Boosting,4,0.8088888888888889
pittsburg-bridges-REL-L,XBART,4,0.8442592592592592
pittsburg-bridges-REL-L,Adaboost,5,0.6662698412698412
pittsburg-bridges-REL-L,LightGBM,5,0.6288095238095238
pittsburg-bridges-REL-L,Provably Robust Boosting,5,0.7434920634920635
pittsburg-bridges-REL-L,XBART,5,0.4330555555555555
pittsburg-bridges-REL-L,Adaboost,6,0.8315873015873017
pittsburg-bridges-REL-L,LightGBM,6,0.7999603174603175
pittsburg-bridges-REL-L,Provably Robust Boosting,6,0.7599603174603176
pittsburg-bridges-REL-L,XBART,6,0.6566666666666666
pittsburg-bridges-REL-L,Adaboost,7,0.5053571428571428
pittsburg-bridges-REL-L,LightGBM,7,0.6437698412698413
pittsburg-bridges-REL-L,Provably Robust Boosting,7,0.6629960317460318
pittsburg-bridges-REL-L,XBART,7,0.5655158730158729
pittsburg-bridges-REL-L,Adaboost,8,0.6555952380952381
pittsburg-bridges-REL-L,LightGBM,8,0.7515873015873016
pittsburg-bridges-REL-L,Provably Robust Boosting,8,0.7307539682539682
pittsburg-bridges-REL-L,XBART,8,0.5130555555555555
pittsburg-bridges-REL-L,Adaboost,9,0.7198412698412698
pittsburg-bridges-REL-L,LightGBM,9,0.6405952380952381
pittsburg-bridges-REL-L,Provably Robust Boosting,9,0.7339285714285714
pittsburg-bridges-REL-L,XBART,9,0.5436904761904762
pittsburg-bridges-SPAN,Adaboost,0,0.6984126984126985
pittsburg-bridges-SPAN,LightGBM,0,0.5833333333333334
pittsburg-bridges-SPAN,Provably Robust Boosting,0,0.7857142857142857
pittsburg-bridges-SPAN,XBART,0,0.625
pittsburg-bridges-SPAN,Adaboost,1,0.8253968253968255
pittsburg-bridges-SPAN,LightGBM,1,0.873015873015873
pittsburg-bridges-SPAN,Provably Robust Boosting,1,0.875
pittsburg-bridges-SPAN,XBART,1,0.8849206349206351
pittsburg-bridges-SPAN,Adaboost,2,0.8571428571428572
pittsburg-bridges-SPAN,LightGBM,2,0.7357142857142858
pittsburg-bridges-SPAN,Provably Robust Boosting,2,0.6071428571428571
pittsburg-bridges-SPAN,XBART,2,0.6214285714285714
pittsburg-bridges-SPAN,Adaboost,3,0.7857142857142857
pittsburg-bridges-SPAN,LightGBM,3,0.8857142857142858
pittsburg-bridges-SPAN,Provably Robust Boosting,3,0.8523809523809524
pittsburg-bridges-SPAN,XBART,3,0.8690476190476191
pittsburg-bridges-SPAN,Adaboost,4,0.7999999999999999
pittsburg-bridges-SPAN,LightGBM,4,0.6761904761904761
pittsburg-bridges-SPAN,Provably Robust Boosting,4,0.7261904761904762
pittsburg-bridges-SPAN,XBART,4,0.6119047619047621
pittsburg-bridges-SPAN,Adaboost,5,0.7928571428571428
pittsburg-bridges-SPAN,LightGBM,5,0.9
pittsburg-bridges-SPAN,Provably Robust Boosting,5,0.9095238095238096
pittsburg-bridges-SPAN,XBART,5,0.926190476190476
pittsburg-bridges-SPAN,Adaboost,6,0.7523809523809524
pittsburg-bridges-SPAN,LightGBM,6,0.7571428571428571
pittsburg-bridges-SPAN,Provably Robust Boosting,6,0.6595238095238095
pittsburg-bridges-SPAN,XBART,6,0.8952380952380953
pittsburg-bridges-SPAN,Adaboost,7,0.6571428571428571
pittsburg-bridges-SPAN,LightGBM,7,0.4976190476190476
pittsburg-bridges-SPAN,Provably Robust Boosting,7,0.5928571428571429
pittsburg-bridges-SPAN,XBART,7,0.5880952380952381
pittsburg-bridges-SPAN,Adaboost,8,0.7166666666666667
pittsburg-bridges-SPAN,LightGBM,8,0.8380952380952381
pittsburg-bridges-SPAN,Provably Robust Boosting,8,0.8690476190476191
pittsburg-bridges-SPAN,XBART,8,0.5547619047619048
pittsburg-bridges-SPAN,Adaboost,9,0.8047619047619047
pittsburg-bridges-SPAN,LightGBM,9,0.8380952380952381
pittsburg-bridges-SPAN,Provably Robust Boosting,9,0.8476190476190476
pittsburg-bridges-SPAN,XBART,9,0.6047619047619047
pittsburg-bridges-T-OR-D_R,Adaboost,0,0.6666666666666667
pittsburg-bridges-T-OR-D_R,LightGBM,0,0.8888888888888891
pittsburg-bridges-T-OR-D_R,Provably Robust Boosting,0,0.5
pittsburg-bridges-T-OR-D_R,XBART,0,0.9444444444444444
pittsburg-bridges-T-OR-D_R,Adaboost,1,0.7222222222222222
pittsburg-bridges-T-OR-D_R,LightGBM,1,0.8333333333333334
pittsburg-bridges-T-OR-D_R,Provably Robust Boosting,1,0.5
pittsburg-bridges-T-OR-D_R,XBART,1,1.0
pittsburg-bridges-T-OR-D_R,Adaboost,2,1.0
pittsburg-bridges-T-OR-D_R,LightGBM,2,0.9444444444444444
pittsburg-bridges-T-OR-D_R,Provably Robust Boosting,2,0.5
pittsburg-bridges-T-OR-D_R,XBART,2,0.6666666666666667
pittsburg-bridges-T-OR-D_R,Adaboost,3,1.0
pittsburg-bridges-T-OR-D_R,LightGBM,3,1.0
pittsburg-bridges-T-OR-D_R,Provably Robust Boosting,3,0.5
pittsburg-bridges-T-OR-D_R,XBART,3,0.8888888888888888
pittsburg-bridges-T-OR-D_R,Adaboost,4,0.8888888888888888
pittsburg-bridges-T-OR-D_R,LightGBM,4,1.0
pittsburg-bridges-T-OR-D_R,Provably Robust Boosting,4,0.5
pittsburg-bridges-T-OR-D_R,XBART,4,1.0
pittsburg-bridges-T-OR-D_R,Adaboost,5,1.0
pittsburg-bridges-T-OR-D_R,LightGBM,5,0.6666666666666667
pittsburg-bridges-T-OR-D_R,Provably Robust Boosting,5,0.5
pittsburg-bridges-T-OR-D_R,XBART,5,1.0
pittsburg-bridges-T-OR-D_R,Adaboost,6,0.7777777777777778
pittsburg-bridges-T-OR-D_R,LightGBM,6,0.7777777777777778
pittsburg-bridges-T-OR-D_R,Provably Robust Boosting,6,0.5
pittsburg-bridges-T-OR-D_R,XBART,6,0.5555555555555556
pittsburg-bridges-T-OR-D_R,Adaboost,7,0.33333333333333337
pittsburg-bridges-T-OR-D_R,LightGBM,7,0.0
pittsburg-bridges-T-OR-D_R,Provably Robust Boosting,7,0.5
pittsburg-bridges-T-OR-D_R,XBART,7,0.5555555555555556
pittsburg-bridges-T-OR-D_R,Adaboost,8,0.6875
pittsburg-bridges-T-OR-D_R,LightGBM,8,0.5
pittsburg-bridges-T-OR-D_R,Provably Robust Boosting,8,0.5
pittsburg-bridges-T-OR-D_R,XBART,8,0.9375
pittsburg-bridges-T-OR-D_R,Adaboost,9,0.9375
pittsburg-bridges-T-OR-D_R,LightGBM,9,0.625
pittsburg-bridges-T-OR-D_R,Provably Robust Boosting,9,0.5
pittsburg-bridges-T-OR-D_R,XBART,9,1.0
pittsburg-bridges-TYPE,Adaboost,0,0.8185185185185185
pittsburg-bridges-TYPE,LightGBM,0,0.7777777777777778
pittsburg-bridges-TYPE,Provably Robust Boosting,0,0.775925925925926
pittsburg-bridges-TYPE,XBART,0,0.7703703703703703
pittsburg-bridges-TYPE,Adaboost,1,0.6153439153439154
pittsburg-bridges-TYPE,LightGBM,1,0.7273809523809525
pittsburg-bridges-TYPE,Provably Robust Boosting,1,0.5902116402116402
pittsburg-bridges-TYPE,XBART,1,0.5654761904761905
pittsburg-bridges-TYPE,Adaboost,2,0.7261904761904762
pittsburg-bridges-TYPE,LightGBM,2,0.8677248677248678
pittsburg-bridges-TYPE,Provably Robust Boosting,2,0.7683862433862433
pittsburg-bridges-TYPE,XBART,2,0.4832010582010582
pittsburg-bridges-TYPE,Adaboost,3,0.5927248677248679
pittsburg-bridges-TYPE,LightGBM,3,0.8021164021164021
pittsburg-bridges-TYPE,Provably Robust Boosting,3,0.7835978835978835
pittsburg-bridges-TYPE,XBART,3,0.6174603174603175
pittsburg-bridges-TYPE,Adaboost,4,0.7167989417989418
pittsburg-bridges-TYPE,LightGBM,4,0.7862433862433861
pittsburg-bridges-TYPE,Provably Robust Boosting,4,0.7220238095238095
pittsburg-bridges-TYPE,XBART,4,0.4815476190476191
pittsburg-bridges-TYPE,Adaboost,5,0.7789351851851851
pittsburg-bridges-TYPE,LightGBM,5,0.6967592592592592
pittsburg-bridges-TYPE,Provably Robust Boosting,5,0.45717592592592604
pittsburg-bridges-TYPE,XBART,5,0.3773148148148149
pittsburg-bridges-TYPE,Adaboost,6,0.7320601851851852
pittsburg-bridges-TYPE,LightGBM,6,0.7442129629629629
pittsburg-bridges-TYPE,Provably Robust Boosting,6,0.7916666666666666
pittsburg-bridges-TYPE,XBART,6,0.4270833333333333
pittsburg-bridges-TYPE,Adaboost,7,0.6481481481481483
pittsburg-bridges-TYPE,LightGBM,7,0.905925925925926
pittsburg-bridges-TYPE,Provably Robust Boosting,7,0.7703703703703703
pittsburg-bridges-TYPE,XBART,7,0.645925925925926
pittsburg-bridges-TYPE,Adaboost,8,0.6533333333333334
pittsburg-bridges-TYPE,LightGBM,8,0.8940740740740739
pittsburg-bridges-TYPE,Provably Robust Boosting,8,0.9259259259259259
pittsburg-bridges-TYPE,XBART,8,0.6266666666666667
pittsburg-bridges-TYPE,Adaboost,9,0.7444444444444445
pittsburg-bridges-TYPE,LightGBM,9,0.8822222222222221
pittsburg-bridges-TYPE,Provably Robust Boosting,9,0.8696296296296296
pittsburg-bridges-TYPE,XBART,9,0.6118518518518519
planning,Adaboost,0,0.10256410256410256
planning,LightGBM,0,0.37179487179487175
planning,Provably Robust Boosting,0,0.5
planning,XBART,0,0.2948717948717948
planning,Adaboost,1,0.7243589743589743
planning,LightGBM,1,0.4487179487179487
planning,Provably Robust Boosting,1,0.5
planning,XBART,1,0.5128205128205128
planning,Adaboost,2,0.2846153846153846
planning,LightGBM,2,0.4615384615384615
planning,Provably Robust Boosting,2,0.5
planning,XBART,2,0.4
planning,Adaboost,3,0.5076923076923077
planning,LightGBM,3,0.4461538461538462
planning,Provably Robust Boosting,3,0.5
planning,XBART,3,0.4923076923076923
planning,Adaboost,4,0.6153846153846154
planning,LightGBM,4,0.6307692307692307
planning,Provably Robust Boosting,4,0.5
planning,XBART,4,0.4461538461538462
planning,Adaboost,5,0.6000000000000001
planning,LightGBM,5,0.41538461538461535
planning,Provably Robust Boosting,5,0.5
planning,XBART,5,0.5384615384615384
planning,Adaboost,6,0.5230769230769231
planning,LightGBM,6,0.2769230769230769
planning,Provably Robust Boosting,6,0.5
planning,XBART,6,0.2461538461538461
planning,Adaboost,7,0.5538461538461539
planning,LightGBM,7,0.5692307692307692
planning,Provably Robust Boosting,7,0.5
planning,XBART,7,0.5076923076923077
planning,Adaboost,8,0.5923076923076923
planning,LightGBM,8,0.3692307692307693
planning,Provably Robust Boosting,8,0.5
planning,XBART,8,0.2769230769230769
planning,Adaboost,9,0.5846153846153846
planning,LightGBM,9,0.7230769230769231
planning,Provably Robust Boosting,9,0.5
planning,XBART,9,0.3384615384615385
plant-margin,Adaboost,0,0.9575579173632672
plant-margin,LightGBM,0,0.9935498766021814
plant-margin,Provably Robust Boosting,0,0.9243105644455056
plant-margin,XBART,0,0.4947934081681396
plant-margin,Adaboost,1,0.5721732943237005
plant-margin,LightGBM,1,0.9932441684579254
plant-margin,Provably Robust Boosting,1,0.9306842608072604
plant-margin,XBART,1,0.5007196879229361
plant-margin,Adaboost,2,0.9634354350768252
plant-margin,LightGBM,2,0.9914300214951038
plant-margin,Provably Robust Boosting,2,0.9318652973489372
plant-margin,XBART,2,0.501843205158825
plant-margin,Adaboost,3,0.9359801170288988
plant-margin,LightGBM,3,0.9877406257463578
plant-margin,Provably Robust Boosting,3,0.9580992755353874
plant-margin,XBART,3,0.4970683066634822
plant-margin,Adaboost,4,0.9636573521216464
plant-margin,LightGBM,4,0.9952049996019424
plant-margin,Provably Robust Boosting,4,0.9465814823660536
plant-margin,XBART,4,0.5034105564843564
plant-margin,Adaboost,5,0.9578451158347264
plant-margin,LightGBM,5,0.9891001910675904
plant-margin,Provably Robust Boosting,5,0.9632875567231908
plant-margin,XBART,5,0.4930942003025236
plant-margin,Adaboost,6,0.9633215906376882
plant-margin,LightGBM,6,0.9901572327044024
plant-margin,Provably Robust Boosting,6,0.9520744765544146
plant-margin,XBART,6,0.4894537656237561
plant-margin,Adaboost,7,0.9693889817689672
plant-margin,LightGBM,7,0.986796234376244
plant-margin,Provably Robust Boosting,7,0.914894713796672
plant-margin,XBART,7,0.4988378711885996
plant-margin,Adaboost,8,0.9560320635299736
plant-margin,LightGBM,8,0.9869045060106679
plant-margin,Provably Robust Boosting,8,0.9545235251970384
plant-margin,XBART,8,0.4844114720165592
plant-margin,Adaboost,9,0.5995319839184777
plant-margin,LightGBM,9,0.9919918796274182
plant-margin,Provably Robust Boosting,9,0.9188241382055568
plant-margin,XBART,9,0.4963788711089881
plant-shape,Adaboost,0,0.9648657551150388
plant-shape,LightGBM,0,0.9540526231987901
plant-shape,Provably Robust Boosting,0,0.6754379627418199
plant-shape,XBART,0,0.4852012180558873
plant-shape,Adaboost,1,0.9520670129766742
plant-shape,LightGBM,1,0.9535261921821512
plant-shape,Provably Robust Boosting,1,0.653055688241382
plant-shape,XBART,1,0.4981544064962981
plant-shape,Adaboost,2,0.9489988854390574
plant-shape,LightGBM,2,0.9513920070058116
plant-shape,Provably Robust Boosting,2,0.6663139877398297
plant-shape,XBART,2,0.4819908844837195
plant-shape,Adaboost,3,0.9577920746755829
plant-shape,LightGBM,3,0.9661587453228246
plant-shape,Provably Robust Boosting,3,0.6858864740068465
plant-shape,XBART,3,0.4945681076347425
plant-shape,Adaboost,4,0.9639639558952312
plant-shape,LightGBM,4,0.9506311201337474
plant-shape,Provably Robust Boosting,4,0.6546660297746996
plant-shape,XBART,4,0.5122066316376084
plant-shape,Adaboost,5,0.9615653610381338
plant-shape,LightGBM,5,0.9622114083273626
plant-shape,Provably Robust Boosting,5,0.6598192819043069
plant-shape,XBART,5,0.4835025077621208
plant-shape,Adaboost,6,0.9573560027067909
plant-shape,LightGBM,6,0.9663398614759972
plant-shape,Provably Robust Boosting,6,0.6743765424727332
plant-shape,XBART,6,0.4907033675662765
plant-shape,Adaboost,7,0.9547289228564604
plant-shape,LightGBM,7,0.9385888862351724
plant-shape,Provably Robust Boosting,7,0.662933982167025
plant-shape,XBART,7,0.5069871029376641
plant-shape,Adaboost,8,0.9584066754239312
plant-shape,LightGBM,8,0.9726452909800176
plant-shape,Provably Robust Boosting,8,0.6705199625825969
plant-shape,XBART,8,0.4852187325849853
plant-shape,Adaboost,9,0.9425180121009474
plant-shape,LightGBM,9,0.9540442639917204
plant-shape,Provably Robust Boosting,9,0.639714194729719
plant-shape,XBART,9,0.4946829472175782
plant-texture,Adaboost,0,0.9537826407133188
plant-texture,LightGBM,0,0.9956725181116154
plant-texture,Provably Robust Boosting,0,0.9307184937504976
plant-texture,XBART,0,0.5247078258100469
plant-texture,Adaboost,1,0.9519486903908924
plant-texture,LightGBM,1,0.9947864421622484
plant-texture,Provably Robust Boosting,1,0.9444480933046729
plant-texture,XBART,1,0.5050288591672638
plant-texture,Adaboost,2,0.9436887986625268
plant-texture,LightGBM,2,0.983854987660218
plant-texture,Provably Robust Boosting,2,0.9318012100947378
plant-texture,XBART,2,0.5118438022450442
plant-texture,Adaboost,3,0.9537391529336836
plant-texture,LightGBM,3,0.9958259692699626
plant-texture,Provably Robust Boosting,3,0.965171960831144
plant-texture,XBART,3,0.4813450362232306
plant-texture,Adaboost,4,0.9494876005095136
plant-texture,LightGBM,4,0.9898477430140912
plant-texture,Provably Robust Boosting,4,0.962488854390574
plant-texture,XBART,4,0.4905041397977869
plant-texture,Adaboost,5,0.9516483560226096
plant-texture,LightGBM,5,0.9891931374890536
plant-texture,Provably Robust Boosting,5,0.9455117028898976
plant-texture,XBART,5,0.4999367088607595
plant-texture,Adaboost,6,0.9287232306345036
plant-texture,LightGBM,6,0.9898236605365816
plant-texture,Provably Robust Boosting,6,0.9240416766181035
plant-texture,XBART,6,0.4788730992755354
plant-texture,Adaboost,7,0.5672647480296154
plant-texture,LightGBM,7,0.9901363346867288
plant-texture,Provably Robust Boosting,7,0.9511949685534592
plant-texture,XBART,7,0.5097864421622482
plant-texture,Adaboost,8,0.965390892444869
plant-texture,LightGBM,8,0.9929846349812914
plant-texture,Provably Robust Boosting,8,0.9537025316455696
plant-texture,XBART,8,0.4948105246397579
plant-texture,Adaboost,9,0.9359191324679512
plant-texture,LightGBM,9,0.9943799887124084
plant-texture,Provably Robust Boosting,9,0.9265375312424412
plant-texture,XBART,9,0.5158312505039102
plasma_retinol,Adaboost,0,0.6428571428571429
plasma_retinol,LightGBM,0,0.6984126984126985
plasma_retinol,Provably Robust Boosting,0,0.5059523809523809
plasma_retinol,XBART,0,0.6547619047619048
plasma_retinol,Adaboost,1,0.5079365079365079
plasma_retinol,LightGBM,1,0.6031746031746033
plasma_retinol,Provably Robust Boosting,1,0.5892857142857143
plasma_retinol,XBART,1,0.5873015873015874
plasma_retinol,Adaboost,2,0.6031746031746033
plasma_retinol,LightGBM,2,0.6388888888888888
plasma_retinol,Provably Robust Boosting,2,0.4702380952380952
plasma_retinol,XBART,2,0.6944444444444444
plasma_retinol,Adaboost,3,0.4696356275303644
plasma_retinol,LightGBM,3,0.5789473684210527
plasma_retinol,Provably Robust Boosting,3,0.5384615384615384
plasma_retinol,XBART,3,0.5587044534412955
plasma_retinol,Adaboost,4,0.5263157894736842
plasma_retinol,LightGBM,4,0.6396761133603239
plasma_retinol,Provably Robust Boosting,4,0.5364372469635627
plasma_retinol,XBART,4,0.7246963562753036
plasma_retinol,Adaboost,5,0.4807692307692309
plasma_retinol,LightGBM,5,0.5042735042735043
plasma_retinol,Provably Robust Boosting,5,0.4316239316239317
plasma_retinol,XBART,5,0.4615384615384615
plasma_retinol,Adaboost,6,0.35897435897435903
plasma_retinol,LightGBM,6,0.44017094017094016
plasma_retinol,Provably Robust Boosting,6,0.5213675213675213
plasma_retinol,XBART,6,0.4743589743589744
plasma_retinol,Adaboost,7,0.5747863247863249
plasma_retinol,LightGBM,7,0.5726495726495726
plasma_retinol,Provably Robust Boosting,7,0.6837606837606838
plasma_retinol,XBART,7,0.641025641025641
plasma_retinol,Adaboost,8,0.5854700854700854
plasma_retinol,LightGBM,8,0.6709401709401709
plasma_retinol,Provably Robust Boosting,8,0.6111111111111112
plasma_retinol,XBART,8,0.6367521367521367
plasma_retinol,Adaboost,9,0.6239316239316239
plasma_retinol,LightGBM,9,0.5641025641025641
plasma_retinol,Provably Robust Boosting,9,0.5662393162393162
plasma_retinol,XBART,9,0.6025641025641025
pm10,Adaboost,0,0.5681089743589743
pm10,LightGBM,0,0.6939102564102565
pm10,Provably Robust Boosting,0,0.5560897435897436
pm10,XBART,0,0.5881410256410255
pm10,Adaboost,1,0.5384615384615385
pm10,LightGBM,1,0.653846153846154
pm10,Provably Robust Boosting,1,0.5304487179487178
pm10,XBART,1,0.7147435897435899
pm10,Adaboost,2,0.4735576923076922
pm10,LightGBM,2,0.4871794871794872
pm10,Provably Robust Boosting,2,0.5
pm10,XBART,2,0.5657051282051282
pm10,Adaboost,3,0.6225961538461539
pm10,LightGBM,3,0.6041666666666667
pm10,Provably Robust Boosting,3,0.5592948717948718
pm10,XBART,3,0.6217948717948718
pm10,Adaboost,4,0.5904
pm10,LightGBM,4,0.6384000000000001
pm10,Provably Robust Boosting,4,0.4704
pm10,XBART,4,0.5824
pm10,Adaboost,5,0.66
pm10,LightGBM,5,0.7792
pm10,Provably Robust Boosting,5,0.6000000000000001
pm10,XBART,5,0.5936
pm10,Adaboost,6,0.5536
pm10,LightGBM,6,0.5696000000000001
pm10,Provably Robust Boosting,6,0.4224000000000001
pm10,XBART,6,0.512
pm10,Adaboost,7,0.612
pm10,LightGBM,7,0.7808
pm10,Provably Robust Boosting,7,0.4544
pm10,XBART,7,0.6032
pm10,Adaboost,8,0.6608
pm10,LightGBM,8,0.6864
pm10,Provably Robust Boosting,8,0.5104
pm10,XBART,8,0.5855999999999999
pm10,Adaboost,9,0.4952
pm10,LightGBM,9,0.5024
pm10,Provably Robust Boosting,9,0.5631999999999999
pm10,XBART,9,0.46399999999999997
post-operative,Adaboost,0,0.5
post-operative,LightGBM,0,0.2857142857142857
post-operative,Provably Robust Boosting,0,0.5
post-operative,XBART,0,0.2142857142857143
post-operative,Adaboost,1,0.5
post-operative,LightGBM,1,0.1428571428571429
post-operative,Provably Robust Boosting,1,0.5
post-operative,XBART,1,0.5
post-operative,Adaboost,2,0.2142857142857143
post-operative,LightGBM,2,0.17857142857142858
post-operative,Provably Robust Boosting,2,0.5
post-operative,XBART,2,0.4285714285714286
post-operative,Adaboost,3,0.2857142857142857
post-operative,LightGBM,3,0.14285714285714285
post-operative,Provably Robust Boosting,3,0.5
post-operative,XBART,3,0.0
post-operative,Adaboost,4,0.2777777777777777
post-operative,LightGBM,4,0.4444444444444445
post-operative,Provably Robust Boosting,4,0.5
post-operative,XBART,4,0.22222222222222224
post-operative,Adaboost,5,0.3888888888888889
post-operative,LightGBM,5,0.5555555555555556
post-operative,Provably Robust Boosting,5,0.5
post-operative,XBART,5,0.4444444444444444
post-operative,Adaboost,6,0.33333333333333337
post-operative,LightGBM,6,0.5555555555555556
